karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat,fkdr,wlr,bblr,fk_lev,bb_lev,kill_lev
110.0,408558.0,146.0,0.0,325.0,156.0,11.0,3.0,0.0,36.0,0.0,0.0,37.0,54.0,8.0,46978.0,7654.0,139.0,224.0,18284.0,524.0,1555.0,748.0,15.0,2.0,2.0,11.0,222.0,163.0,266.0,269.0,540.0,231.0,274.0,64.0,41.0,188.0,34.0,0,0.7342342342342343,0.1471861471861472,0.6205357142857143,14.818181818181818,49.09090909090909,12.636363636363637
14935.0,836471.0,17.0,0.0,70.0,23.0,4.0,4.0,0.0,8.0,0.0,0.0,4.0,2.0,12.0,7492.0,815.0,17.0,19.0,4590.0,106.0,77.0,67.0,2.0,2.0,1.0,1.0,22.0,40.0,31.0,32.0,84.0,23.0,58.0,5.0,14.0,47.0,8.0,0,1.8181818181818181,0.34782608695652173,0.8947368421052632,10.0,21.0,4.25
137145.0,746926.0,63.0,0.0,231.0,314.0,15.0,6.0,0.0,78.0,0.0,0.0,8.0,23.0,17.0,62704.0,6879.0,63.0,276.0,20590.0,891.0,771.0,292.0,23.0,10.0,3.0,32.0,302.0,169.0,405.0,449.0,795.0,323.0,496.0,95.0,37.0,272.0,78.0,0,0.5596026490066225,0.24148606811145512,0.22826086956521738,11.266666666666667,53.0,4.2
0.0,12023.0,13.0,0.0,24.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1600.0,215.0,13.0,2.0,340.0,12.0,21.0,15.0,0.0,0.0,0.0,0.0,2.0,24.0,5.0,5.0,34.0,2.0,2.0,0.0,7.0,4.0,3.0,0,12.0,1.5,6.5,12.0,17.0,6.5
5.0,26923.0,21.0,0.0,76.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,1575.0,219.0,21.0,1,588.0,5.0,13.0,5.0,0.0,0.0,1.0,0.0,1.0,76.0,9.0,9.0,25.0,1.0,2.0,0.0,7.0,4.0,8.0,0,76.0,8.0,21.0,38.0,12.5,10.5
35.0,17998.0,1.0,0.0,5.0,36.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3175.0,277.0,0.0,3.0,470.0,8.0,85.0,36.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,8.0,18.0,4.0,4.0,1.0,2.0,8.0,3.0,0,1.0,0.75,0.0,2.0,9.0,0.0
0.0,3700.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,650.0,0.0,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7677.0,8.0,0.0,10.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1075.0,66.0,8.0,1.0,174.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1,9.0,2.0,3.0,4.0,1,1.0,0.0,1.0,2.0,2.0,0,9.0,2.0,8.0,9.0,4.0,8.0
85.0,30731.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2103.0,133.0,0.0,6.0,276.0,31.0,20.0,2.0,1.0,0.0,1.0,0.0,6.0,6.0,9.0,9.0,23.0,7.0,16.0,1.0,2.0,9.0,2.0,0,1.0,0.2857142857142857,0.0,3.0,11.5,0.0
0.0,3700.0,2.0,0.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,8905.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,27399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,14.0,0.0,3.0,5012.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,203.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,50.0,0.0,3.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,7847.0,10.0,0.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,988.0,0.0,0.0,1,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15656.0,15.0,0.0,30.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2368.0,0.0,0.0,1,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18999.0,15.0,0.0,40.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1544.0,133.0,8.0,1.0,344.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,3.0,5.0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,0,31.0,2.0,8.0,15.5,0.5,4.0
1900.0,34821.0,19.0,0.0,39.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2775.0,135.0,1.0,3.0,5501.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,11.0,8.0,4.0,6.0,0.0,2.0,5.0,1.0,0,0.5,0.25,0.3333333333333333,1.0,4.0,0.5
0.0,3700.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,750.0,0.0,0.0,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3700.0,4.0,0.0,7.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,0.0,0.0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3700.0,2.0,0.0,6.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,406997.0,107.0,0.0,534.0,434.0,12.0,4.0,0.0,44.0,0.0,0.0,19.0,42.0,9.0,47491.0,5929.0,107.0,174.0,93715.0,377.0,1399.0,486.0,10.0,4.0,6.0,39.0,173.0,292.0,216.0,218.0,1092.0,172.0,211.0,70.0,132.0,470.0,44.0,0,1.6878612716763006,0.2558139534883721,0.6149425287356322,24.333333333333332,91.0,8.916666666666666
145745.0,5318763.0,686.0,1.0,2009.0,578.0,55.0,13.0,0.0,392.0,0.0,0.0,157.0,79.0,36.0,265177.0,22330.0,685.0,558.0,274670.0,3613.0,2449.0,780.0,98.0,14.0,30.0,74.0,525.0,1025.0,937.0,1395.0,2415.0,531.0,1887.0,225.0,342.0,1277.0,391.0,0,1.9523809523809523,0.736346516007533,1.2275985663082438,18.636363636363637,43.90909090909091,12.454545454545455
5.0,66515.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2429.0,79.0,0.0,11.0,318.0,20.0,61.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,11.0,11.0,15.0,9.0,8.0,4.0,0.0,4.0,2.0,0,0.09090909090909091,0.2222222222222222,0.0,0.5,7.5,0.0
15170.0,730673.0,81.0,0.0,270.0,306.0,14.0,15.0,0.0,21.0,0.0,0.0,10.0,35.0,41.0,58060.0,8909.0,81.0,366.0,9956.0,935.0,1151.0,388.0,21.0,10.0,5.0,13.0,373.0,149.0,400.0,448.0,608.0,378.0,630.0,161.0,44.0,204.0,21.0,0,0.39946380697050937,0.05555555555555555,0.22131147540983606,10.642857142857142,43.42857142857143,5.785714285714286
1010.0,114309.0,56.0,0.0,101.0,25.0,6.0,0.0,0.0,15.0,0.0,0.0,10.0,9.0,0.0,13275.0,647.0,10.0,13.0,12843.0,69.0,156.0,51.0,1.0,0.0,1.0,1.0,13.0,30.0,20.0,35.0,88.0,13.0,36.0,4.0,11.0,30.0,7.0,0,2.3076923076923075,0.5384615384615384,0.7692307692307693,5.0,14.666666666666666,1.6666666666666667
0.0,31545.0,22.0,0.0,41.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,4438.0,0.0,0.0,1,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4395170.0,23755581.0,2512.0,1.0,15402.0,1523.0,127.0,36.0,0.0,1504.0,0.0,0.0,637.0,310.0,108.0,613490.0,67137.0,2479.0,600.0,495424.0,6180.0,10832.0,3697.0,137.0,9.0,140.0,296.0,361.0,5813.0,1803.0,1853.0,7503.0,312.0,3013.0,142.0,1652.0,2609.0,1491.0,0,16.102493074792243,4.778846153846154,4.131666666666667,45.77165354330709,59.07874015748032,19.519685039370078
20.0,10587.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3980.0,5.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,704.0,0.0,0.0,1,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3848.0,7.0,0.0,13.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,434.0,0.0,0.0,1,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,39391.0,27.0,0.0,53.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,0.0,5009.0,101.0,0.0,2.0,780.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,12.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0
0.0,4782.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,37398.0,27.0,0.0,53.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,2898.0,0.0,0.0,1,5510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,12.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7926.0,8.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1034.0,0.0,0.0,1,10136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19600.0,128090.0,10.0,0.0,25.0,40.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,6117.0,335.0,4.0,24.0,1123.0,54.0,166.0,43.0,1.0,0.0,0.0,0.0,24.0,7.0,25.0,27.0,35.0,24.0,31.0,8.0,2.0,9.0,1.0,0,0.2916666666666667,0.041666666666666664,0.16666666666666666,2.3333333333333335,11.666666666666666,1.3333333333333333
505.0,7161.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24733.0,5.0,0.0,12.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5285.0,476.0,5.0,45.0,1121.0,38.0,43.0,17.0,0.0,0.0,0.0,3.0,46.0,6.0,47.0,48.0,38.0,47.0,19.0,12.0,2.0,10.0,0.0,0,0.13043478260869565,0.0,0.1111111111111111,2.0,12.666666666666666,1.6666666666666667
0.0,7632.0,7.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1642.0,66.0,2.0,3.0,232.0,3.0,18.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,8.0,23.0,4.0,0.0,1.0,1.0,1.0,0.0,0,1.75,0.0,0.6666666666666666,3.5,11.5,1.0
800.0,50164.0,49.0,0.0,131.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,3389.0,496.0,39.0,2.0,1252.0,29.0,15.0,8.0,0.0,0.0,0.0,1.0,4.0,127.0,17.0,20.0,23.0,4.0,6.0,0.0,20.0,8.0,13.0,0,31.75,3.25,19.5,63.5,11.5,19.5
0.0,16225.0,7.0,0.0,12.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,1929.0,61.0,1.0,1.0,439.0,3.0,32.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,7.0,2.0,1.0,1.0,1.0,5.0,1.0,0,1.0,0.5,1.0,0.5,3.5,0.5
0.0,3843.0,4.0,0.0,10.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,450.0,0.0,0.0,1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
515.0,463171.0,202.0,0.0,378.0,213.0,11.0,0.0,0.0,32.0,0.0,0.0,44.0,56.0,0.0,46187.0,7583.0,202.0,227.0,26742.0,544.0,1434.0,950.0,7.0,5.0,4.0,22.0,260.0,235.0,321.0,324.0,538.0,288.0,299.0,85.0,65.0,173.0,31.0,0,0.9038461538461539,0.1076388888888889,0.8898678414096917,21.363636363636363,48.90909090909091,18.363636363636363
0.0,3895.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1140.0,0.0,0.0,1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,19309.0,13.0,0.0,24.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2112.0,0.0,0.0,1,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3700.0,3.0,0.0,10.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,0.0,0.0,1,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
370140.0,1793336.0,464.0,0.0,742.0,614.0,70.0,36.0,4828.0,151.0,0.0,0.0,118.0,128.0,105.0,340284.0,12584.0,456.0,282.0,274959.0,898.0,3753.0,2187.0,42.0,8.0,21.0,60.0,237.0,742.0,384.0,474.0,1929.0,235.0,403.0,101.0,192.0,612.0,149.0,0,3.130801687763713,0.6340425531914894,1.6170212765957446,10.6,27.557142857142857,6.514285714285714
71035.0,723111.0,344.0,0.0,658.0,328.0,14.0,10.0,0.0,52.0,0.0,0.0,93.0,26.0,30.0,60937.0,6771.0,344.0,199.0,48557.0,819.0,819.0,257.0,13.0,5.0,7.0,18.0,216.0,447.0,278.0,278.0,517.0,226.0,463.0,68.0,107.0,181.0,52.0,0,2.0694444444444446,0.23008849557522124,1.728643216080402,31.928571428571427,36.92857142857143,24.571428571428573
25.0,214066.0,21.0,0.0,67.0,330.0,13.0,10.0,0.0,37.0,0.0,0.0,2.0,20.0,29.0,47743.0,2934.0,21.0,217.0,4004.0,634.0,545.0,266.0,13.0,4.0,1.0,5.0,238.0,37.0,287.0,291.0,250.0,249.0,310.0,72.0,11.0,81.0,37.0,0,0.15546218487394958,0.14859437751004015,0.0967741935483871,2.8461538461538463,19.23076923076923,1.6153846153846154
1360.0,365517.0,165.0,0.0,412.0,264.0,14.0,1.0,0.0,38.0,0.0,0.0,38.0,44.0,0.0,59727.0,6106.0,164.0,252.0,38421.0,968.0,1223.0,521.0,14.0,3.0,2.0,17.0,288.0,234.0,336.0,336.0,792.0,298.0,605.0,112.0,77.0,331.0,38.0,0,0.8125,0.12751677852348994,0.6507936507936508,16.714285714285715,56.57142857142857,11.714285714285714
285.0,247996.0,116.0,0.0,228.0,254.0,15.0,14.0,0.0,50.0,0.0,0.0,13.0,20.0,42.0,63585.0,11242.0,116.0,429.0,19156.0,1430.0,719.0,336.0,48.0,9.0,2.0,24.0,446.0,204.0,496.0,518.0,669.0,446.0,835.0,135.0,55.0,224.0,49.0,0,0.45739910313901344,0.10986547085201794,0.2703962703962704,13.6,44.6,7.733333333333333
406637.0,6132277.0,250.0,0.0,470.0,370.0,30.0,25.0,10.0,49.0,0.0,0.0,35.0,106.0,71.0,138680.0,18107.0,250.0,797.0,68575.0,2016.0,3542.0,1973.0,44.0,26.0,7.0,32.0,806.0,307.0,890.0,1013.0,1315.0,822.0,1279.0,301.0,99.0,460.0,49.0,0,0.38089330024813894,0.05961070559610705,0.3136762860727729,10.233333333333333,43.833333333333336,8.333333333333334
889679.0,3897860.0,45.0,0.0,165.0,94.0,16.0,16.0,0.0,53.0,0.0,0.0,3.0,5.0,48.0,68232.0,9499.0,45.0,343.0,101140.0,881.0,439.0,320.0,31.0,9.0,2.0,30.0,357.0,113.0,418.0,483.0,569.0,365.0,562.0,145.0,26.0,158.0,53.0,0,0.3165266106442577,0.14520547945205478,0.13119533527696792,7.0625,35.5625,2.8125
224905.0,3289390.0,860.0,0.0,2214.0,2781.0,58.0,59.0,0.0,186.0,0.0,0.0,185.0,246.0,144.0,281583.0,36363.0,859.0,1220.0,29708.0,4199.0,7198.0,3766.0,75.0,9.0,34.0,76.0,1210.0,1119.0,1416.0,1422.0,3333.0,1170.0,2198.0,368.0,327.0,1299.0,186.0,0,0.9247933884297521,0.15897435897435896,0.7040983606557377,19.29310344827586,57.46551724137931,14.810344827586206
14960.0,709156.0,116.0,0.0,289.0,81.0,13.0,12.0,0.0,34.0,0.0,0.0,18.0,51.0,33.0,56046.0,7468.0,116.0,287.0,15444.0,947.0,1521.0,394.0,18.0,3.0,5.0,18.0,368.0,157.0,443.0,445.0,540.0,409.0,572.0,82.0,45.0,206.0,34.0,0,0.4266304347826087,0.08312958435207823,0.40418118466898956,12.076923076923077,41.53846153846154,8.923076923076923
25.0,469843.0,70.0,0.0,136.0,117.0,10.0,8.0,0.0,23.0,0.0,0.0,17.0,20.0,24.0,36358.0,4375.0,69.0,147.0,133545.0,307.0,520.0,423.0,10.0,1.0,0.0,2.0,148.0,75.0,179.0,183.0,218.0,156.0,118.0,62.0,18.0,98.0,23.0,0,0.5067567567567568,0.14743589743589744,0.46938775510204084,7.5,21.8,6.9
80.0,523322.0,93.0,0.0,182.0,222.0,15.0,2.0,62.0,52.0,0.0,0.0,15.0,91.0,6.0,63828.0,6645.0,93.0,259.0,69423.0,758.0,2563.0,515.0,16.0,7.0,3.0,19.0,258.0,182.0,305.0,306.0,549.0,253.0,348.0,92.0,40.0,165.0,52.0,0,0.7054263565891473,0.20553359683794467,0.3590733590733591,12.133333333333333,36.6,6.2
13960.0,639971.0,69.0,0.0,272.0,87.0,11.0,18.0,0.0,42.0,0.0,0.0,13.0,34.0,54.0,39810.0,2939.0,69.0,115.0,12428.0,584.0,1025.0,446.0,5.0,1.0,2.0,5.0,121.0,139.0,177.0,177.0,417.0,127.0,350.0,62.0,37.0,160.0,42.0,0,1.1487603305785123,0.33070866141732286,0.6,12.636363636363637,37.90909090909091,6.2727272727272725
6999390.0,12342375.0,1176.0,1.0,2414.0,1658.0,176.0,166.0,0.0,371.0,0.0,0.0,245.0,175.0,461.0,857297.0,52351.0,1141.0,2778.0,248187.0,10522.0,5107.0,2395.0,293.0,108.0,35.0,145.0,2761.0,1298.0,3350.0,4364.0,4568.0,2865.0,6490.0,1189.0,480.0,2343.0,353.0,0,0.4701195219123506,0.12321116928446771,0.4107271418286537,7.375,25.954545454545453,6.482954545454546
23015.0,1429038.0,153.0,0.0,742.0,217.0,22.0,22.0,0.0,80.0,0.0,0.0,28.0,75.0,57.0,99684.0,12344.0,153.0,453.0,17859.0,1427.0,2388.0,863.0,34.0,8.0,12.0,45.0,456.0,379.0,569.0,574.0,1597.0,484.0,910.0,207.0,107.0,623.0,80.0,0,0.831140350877193,0.1652892561983471,0.33774834437086093,17.227272727272727,72.5909090909091,6.954545454545454
1147985.0,1784877.0,162.0,0.0,532.0,101.0,14.0,8.0,0.0,50.0,0.0,0.0,32.0,21.0,23.0,54891.0,7812.0,161.0,213.0,14273.0,1135.0,782.0,419.0,27.0,6.0,5.0,32.0,207.0,268.0,318.0,339.0,852.0,257.0,734.0,87.0,82.0,373.0,50.0,0,1.2946859903381642,0.19455252918287938,0.755868544600939,19.142857142857142,60.857142857142854,11.5
125.0,405051.0,22.0,0.0,118.0,188.0,8.0,8.0,0.0,18.0,0.0,0.0,2.0,36.0,21.0,31933.0,2330.0,22.0,85.0,13632.0,284.0,1338.0,394.0,9.0,1.0,1.0,4.0,88.0,74.0,109.0,109.0,279.0,91.0,142.0,18.0,23.0,106.0,18.0,0,0.8409090909090909,0.1978021978021978,0.25882352941176473,9.25,34.875,2.75
1547325.0,8186285.0,1238.0,1.0,2554.0,1171.0,78.0,5.0,0.0,336.0,0.0,0.0,320.0,251.0,13.0,377877.0,37746.0,1232.0,696.0,252410.0,2951.0,6527.0,2433.0,94.0,25.0,43.0,105.0,734.0,1521.0,1100.0,1121.0,2424.0,764.0,1617.0,259.0,441.0,967.0,336.0,0,2.0722070844686646,0.4397905759162304,1.7701149425287357,19.5,31.076923076923077,15.794871794871796
970815.0,11656265.0,2533.0,6.0,6834.0,5046.0,256.0,272.0,124.0,1291.0,0.0,0.0,612.0,386.0,810.0,1245816.0,98525.0,2520.0,2762.0,266259.0,12736.0,12151.0,5264.0,421.0,76.0,129.0,432.0,2559.0,4941.0,3888.0,4590.0,10267.0,2577.0,6261.0,846.0,1573.0,4305.0,1288.0,0,1.9308323563892145,0.49980597594101667,0.9123823316437364,19.30078125,40.10546875,9.84375
746390.0,2610982.0,1906.0,13.0,3972.0,1897.0,73.0,1.0,199.0,902.0,0.0,0.0,246.0,146.0,3.0,352576.0,50475.0,1896.0,482.0,775430.0,3764.0,8933.0,4865.0,139.0,6.0,96.0,186.0,505.0,3972.0,1403.0,1462.0,4565.0,501.0,1767.0,124.0,1297.0,1826.0,902.0,0,7.865346534653465,1.8003992015968064,3.933609958506224,54.41095890410959,62.534246575342465,25.972602739726028
278535.0,3472128.0,1535.0,6.0,2374.0,1251.0,67.0,5.0,25.0,549.0,0.0,0.0,275.0,162.0,3.0,323812.0,42267.0,1518.0,548.0,282612.0,4430.0,6867.0,3535.0,162.0,14.0,71.0,176.0,968.0,2374.0,1537.0,1654.0,3446.0,991.0,2017.0,134.0,791.0,1427.0,544.0,0,2.4524793388429753,0.5489404641775983,2.77007299270073,35.43283582089552,51.43283582089552,22.65671641791045
3375345.0,21577987.0,416.0,8.0,1515.0,1590.0,83.0,92.0,124.0,404.0,0.0,0.0,67.0,226.0,275.0,398350.0,21630.0,416.0,827.0,309405.0,3659.0,6285.0,3051.0,81.0,27.0,26.0,59.0,804.0,883.0,1192.0,1323.0,1980.0,770.0,2149.0,319.0,281.0,802.0,404.0,0,1.0982587064676617,0.5246753246753246,0.5030229746070133,10.63855421686747,23.85542168674699,5.0120481927710845
5347935.0,7921153.0,125.0,3.0,279.0,209.0,20.0,26.0,0.0,74.0,0.0,0.0,20.0,52.0,77.0,88463.0,12967.0,125.0,506.0,22754.0,1369.0,1795.0,319.0,40.0,17.0,5.0,28.0,506.0,164.0,600.0,611.0,742.0,522.0,824.0,178.0,45.0,303.0,74.0,0,0.3241106719367589,0.1417624521072797,0.24703557312252963,8.2,37.1,6.25
3413435.0,28922538.0,4318.0,21.0,9798.0,4234.0,288.0,189.0,124.0,1057.0,0.0,0.0,946.0,606.0,563.0,1402289.0,126571.0,4305.0,2807.0,1551736.0,11928.0,21337.0,6258.0,414.0,107.0,151.0,489.0,2581.0,5407.0,3728.0,4779.0,10185.0,2644.0,6029.0,838.0,1894.0,4443.0,1057.0,0,2.0949244478884155,0.3997730711043873,1.5336658354114714,18.774305555555557,35.364583333333336,14.947916666666666
30.0,55626.0,39.0,1.0,51.0,13.0,3.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,5207.0,597.0,39.0,15.0,2924.0,39.0,27.0,21.0,1.0,0.0,4.0,1.0,29.0,53.0,37.0,37.0,53.0,28.0,9.0,6.0,5.0,15.0,7.0,0,1.8275862068965518,0.25,2.6,17.666666666666668,17.666666666666668,13.0
