karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
282135,26793461.0,325,1,1030,325,38,26,0,165,0,0,62,159,77,177002,14334,322,468,255259,1440,4969,2073,34,10,14,47,431,531,589,608,1587,407,814,153,132,543,165,1
63258422,233234630.0,405,7,2071,1002,62,139,0,321,0,0,48,98,404,297309.0,16184,403,474,749703,1614,6236,2632,40,10,16,55,407,1254,723,742,2464,399,854,174,341,936,319,1
11423495,54960816.0,147,0,348,21,13,5,0,88,0,0,2,6,11,53464,3751,132,110,135574,286,1047,466,9,0,4,10,93,224,152,237,552,102,179,44,69,201,48,1
17444790,79362000.0,2136,0,4726,4826,78,110,0,582,0,0,226,49,270,377180,31734,2117,808,340937,3431,4949,1906,85,24,41,100,598,2425,1230,1237,3604,622,2104,239,679,1227,582,1
2414005,19496108.0,1231,0,4045,373,64,55,0,306,0,0,242,170,162,308499,41079,1230,1184,271749,6606,6167,1290,165,28,41,139,1149,2142,1490,1557,4956,1170,3911,485,816,2444,305,1
25085580,34676420.0,226,0,428,58,18,27,0,112,0,0,5,20,41,77573,8675,228,222,30547,573,1218,517,32,14,12,27,200,374,320,341,639,205,282,89,150,279,111,1
8372490,15226992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,28,0,1,13216,6,6,0,0,0,0,0,1,0,4,4,0,4,3,0,0,0,0,1
76231,62991869.0,30,0,350,83,17,56,0,65,0,0,0,80,160,75943,7321,30,233,191059,392,4668,1134,5,1,3,27,212,191,295,304,1307,221,220,62,44,403,65,1
265170,24726966.0,499,3,2024,2107,87,106,31,237,0,0,123,183,318,422596,22637,495,821,247467,3148,5593,1483,71,16,16,124,777,1024,1026,1180,4205,750,1563,187,362,1902,233,1
40199976,192194354.0,4724,30,16172,4426,376,251,220,2343,0,0,433,368,719,1831834,114266,4709,2190,3745153,10794,28501,8204,392,67,264,480,1700,8787,4056,5266,12753,1703,5092,592,2436,5157,2342,1
567730,5967931.0,29,0,146,58,7,6,0,22,0,0,7,19,16,25802,1327,29,44,26880,174,538,374,7,3,4,8,43,74,64,64,284,42,99,19,25,124,22,1
10677857,94057087.0,163,0,437,100,21,24,0,107,0,0,11,21,36,92835,5265,151,193,145435,798,1437,509,18,5,9,32,184,356,284,343,1153,203,444,95,133,506,78,1
23073699,103021836.0,155,6,424,474,20,12,0,82,0,0,27,13,27,88516,5339,155,138,277088,579,1069,583,19,1,8,26,125,330,205,228,772,122,305,45,95,268,82,1
42373221,49075642.0,0,0,12,91,8,1,0,12,0,0,0,9,0,28692,1883,0,101,39481,142,268,159,1,7,0,0,105,6,122,122,39,109,76,33,4,16,12,1
26955,1065829,24,6,48,73,7,2,0,8,0,0,7,6,3,24679,884,24,31,52845,122,163,84,4,0,1,9,30,48,37,67,163,29,64,7,20,98,8,1
3124555,22559485.0,1,0,8,33,3,1,0,4,0,0,0,2,0,4325,302,1,8,47134,34,68,26,0,0,0,0,8,4,12,13,35,8,19,4,3,16,4,1
8918680,45408670.0,20,0,108,130,7,13,0,33,0,0,5,2,39,23872,1702,20,41,88003,374,213,656,7,0,2,9,39,55,277,283,254,45,282,13,19,103,33,1
31888110,102181778.0,5816,0,11747,278,239,267,0,2890,0,0,285,145,629,1156991.0,67177,5666,311,2240949,4990,21758,18274,121,5,264,222,125,11284,2892,3148,8643,112,2314,47,3995,3811,2780,1
24780920,87438787.0,1657,0,2547,762,76,157,0,562,0,0,52,50,409,370683.0,27274,1664,595,441894,2694,10859,6910,49,12,34,63,449,2195,1014,1038,3927,446,1585,201,781,1494,562,1
516620,54854391.0,123,0,397,33,31,29,0,323,0,0,0,19,75,145328,10470,123,162,194752,1059,7031,937,24,4,11,23,137,387,490,490,830,166,606,65,145,375,323,1
5852727,69280816.0,163,0,573,63,28,64,0,136,0,0,24,44,184,129341,5999,159,143,124143,649,1966,1900,18,2,14,23,117,332,263,264,956,122,311,56,84,370,136,1
1409175,2214120.0,2,0,11,9,2,0,0,1,0,0,0,1,0,2371,234,2,3,1027,22,106,46,0,0,0,0,3,7,6,6,42,5,13,0,1,18,1,1
48372245,127521840.0,102,0,495,85,24,28,0,92,0,0,12,24,74,109512,4770,102,105,252130,512,872,324,21,3,4,26,91,279,184,437,662,89,275,28,80,266,92,1
108988735,148852699.0,5143,13,20105,2088,269,503,0,5631,0,0,273,31,1145,1310855.0,83098,5038,468,921204,10005,2775,897,491,15,586,352,243,16862,5685,5997,8269,192,4645,97,6385,4083,5492,1
3744960,54532003.0,14,0,45,43,8,16,0,51,0,0,4,32,48,31218,1287,14,47,36749,88,1054,125,1,0,0,2,44,23,90,106,108,38,52,12,9,48,51,1
95145,8154255.0,777,15,1239,4919,152,11,0,273,0,0,143,267,29,738817,46636,776,1925,1000085,2856,7572,4323,101,158,26,93,1811,747,2083,2806,2592,1806,1471,751,288,1347,273,1
37732880,156915541.0,1688,1,3363,1891,137,124,24,739,0,0,221,126,358,659235,38420,1677,742,1148747,2645,5955,4361,91,18,71,132,556,2684,1296,1369,3335,570,1297,218,717,1178,709,1
25861535,132372719.0,592,17,3303,1729,116,155,521,593,0,0,99,78,463,556574,25587,568,615,929920,4941,3144,2293,158,26,52,182,576,1634,1161,1320,4429,566,2770,226,603,2197,563,1
33604510,97081747.0,857,0,1150,31,54,50,0,199,0,0,62,58,124,257046,13388,840,331,345263,1203,5342,2756,24,9,12,23,256,897,470,499,1452,271,766,126,328,624,194,1
28249855,99650492.0,11,0,85,2,4,0,0,11,0,0,2,8,0,9867,393,8,4,141163,27,116,14,0,0,1,3,5,25,14,23,84,6,11,2,6,28,8,1
5487810,16610130.0,232,0,1101,649,51,65,124,260,0,0,37,84,195,245822,19360,232,852,145213,3193,2996,1360,121,34,20,121,839,566,1119,1246,2888,839,1540,238,185,1122,259,1
2213780,34736101.0,534,0,758,338,50,74,0,89,0,0,141,70,213,238268,14668,534,609,97777,2203,2526,1973,40,14,9,36,581,582,705,735,1637,601,1175,254,222,796,89,1
20780,26291615.0,3506,0,11869,4328,305,12,0,1217,0,0,816,971,6,1475814,148675,3504,3858,2181064,12977,32630,16710,480,139,180,616,3756,6723,5209,6705,14369,3873,7276,1577,2744,7438,1216,1
27463990,141071189.0,803,1,2711,757,58,75,0,366,0,0,60,24,223,281535,15279,773,217,497346,1316,2456,1329,38,3,24,48,128,1349,451,542,1685,125,754,65,390,656,323,1
36600940,57662792.0,0,0,0,0,1,6,0,0,0,0,0,0,17,500,0,0,0,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13254310,184294380.0,871,0,2088,6,46,60,0,1047,0,0,2,3,2,220811.0,30306,879,354,244489,2966,1653,826,145,16,52,52,284,2078,1327,1329,1590,278,1235,116,762,762,1047,1
31028100,111130873.0,97,0,206,0,13,81,0,77,0,0,2,5,205,55029,7053,97,313,265102,1603,2156,1060,24,11,2,33,311,184,485,488,964,400,857,123,63,448,77,1
2760,33509929.0,635,8,2300,1030,58,26,0,282,0,0,89,113,77,281751,34329,635,1099,383668,3968,3791,1079,155,34,39,117,1049,1269,1338,1354,3001,1056,2064,283,438,1274,282,1
11205615,95854358.0,8223,30,28180,10583,762,417,6034,5321,0,0,1192,494,1241,3710588,307424,8203,8149,5188143,56743,24433,13298,1764,212,463,1108,7851,17200,13226,13731,31787,7802,32341,3038,6139,16066,5316,1
19895945,87747880.0,31,0,89,513,16,68,0,25,0,0,5,20,198,69075,3386,31,163,280093,445,1057,339,8,3,0,7,168,53,213,218,430,177,287,87,21,220,25,1
20098385,90628868.0,1061,0,2636,85,80,102,0,291,0,0,118,73,297,390735,18967,1055,283,233895,2226,4448,1472,34,4,27,63,209,1320,504,504,2367,210,1334,88,424,979,290,1
2615,534160,177,0,596,860,16,2,0,245,0,0,7,13,6,66822,7790,177,199,64156,1280,724,501,87,6,16,75,183,596,417,418,1417,172,529,53,177,590,245,1
90,63150,1,0,2,2,1,0,0,0,0,0,0,0,0,675,18,1,1,10040,4,0,0,0,0,1,1,1,2,1,1,5,1,1,0,0,2,0,1
261491,41901202.0,563,0,1267,193,36,38,0,108,0,0,94,65,111,168905,15642,562,406,42397,1223,2877,1021,46,15,12,45,373,674,504,584,1135,396,733,147,242,533,107,1
5844605,11993661,216,0,712,387,26,1,0,154,0,0,37,64,3,120640,10639,216,290,313339,1392,1768,540,79,12,17,54,285,538,434,566,1048,280,705,120,177,395,154,1
16630125,68279661.0,2892,1,10446,820,221,201,50,1804,0,0,621,335,603,1070308,66065,2873,1114,1360268,10766,12891,7117,251,24,130,305,873,5478,2612,2833,9450,812,5599,293,1869,4262,1780,1
1985610,29328200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5879095,25192864.0,14,0,41,39,4,1,0,12,0,0,2,1,0,7315,245,12,13,44212,78,52,23,3,0,1,0,13,29,25,25,94,13,40,5,6,45,12,1
15501972,90075220.0,1778,16,5226,4430,355,163,105,1042,0,0,317,411,476,1726673,83921,1740,1742,2923192,8926,15082,8179,365,80,106,197,1669,3702,2675,5256,5952,1639,4885,646,1418,3224,1032,1
6194345,49645002.0,54,0,235,0,14,21,0,79,0,0,0,5,62,57374.0,4466,53,157,266934,409,1966,956,5,2,2,20,151,229,250,254,965,171,231,81,57,352,79,1
23022111,361268475.0,617,0,3222,1097,53,120,0,749,0,0,97,52,359,256426,16429,595,197,1199725,1816,1919,671,64,4,32,73,127,1585,810,911,1599,102,954,56,461,662,708,1
856270,5210597,11,0,130,263,20,0,873,52,0,0,0,79,0,90756,8546,11,324,101649,800,2982,481,12,7,3,23,323,130,368,371,794,315,573,139,46,327,52,1
72123095,33006164.0,136,7,522,152,14,40,0,86,0,0,26,7,120,57598,2869,136,74,213074,477,290,183,13,0,3,20,64,305,144,156,493,57,253,28,104,241,86,1
4879505,52209295.0,518,0,1882,393,50,50,0,360,0,0,68,77,150,238727,19718,517,423,81657,2401,3370,1562,74,13,30,59,374,942,772,779,1754,380,1287,158,281,803,360,1
113520,41821793.0,100,0,452,922,44,59,0,137,0,0,13,119,167,211964,14046,100,542,266578,1588,3786,778,51,11,7,34,543,227,773,792,1221,629,800,110,55,410,137,1
19673020,66493349.0,15876,25,53704,7228,870,414,0,10546,0,0,2663,849,1200,4235625,383565,15641,4068,3011669,51673,48113,25964,1364,90,906,951,3008,29203,13674,15211,24584,3135,31674,1437,10992,13276,10480,1
72847020,284983246.0,683,2,2833,692,82,250,0,490,0,0,91,47,739,399059,14750,569,230,1515080,1339,1763,1316,57,6,27,49,163,1413,551,797,1423,165,597,71,508,722,383,1
38275925,103452515.0,2985,5,7802,2083,198,119,0,1180,0,0,395,250,302,965038,65468,2924,1186,1261132,6785,15138,11344,193,35,133,215,906,4823,2066,2208,6701,927,3674,405,1846,3275,1128,1
51214065,241634450.0,2239,0,4168,6454,155,207,0,845,0,0,111,61,516,751050,38508,2196,1021,761934,4347,7672,5016,114,27,66,143,807,2925,1670,1828,5309,864,2434,402,999,2157,794,1
5757930,29727145.0,0,1,2,0,1,0,0,2,0,0,0,0,0,1022,17,0,0,30370,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,2,1
770700,66944993.0,5323,17,13553,10789,574,385,124,4812,0,0,961,419,1099,2794087,241919,5300,4164,3567478,26443,17080,6481,1005,107,220,440,3823,7933,8390,9219,10285,3429,14150,1352,3430,5802,4785,1
3735840,11295203.0,1417,2,6083,1451,186,123,0,1189,0,0,229,214,366,906813,78213,1417,2818,885202,7270,8255,4392,308,67,94,320,2694,3382,3822,4188,7051,2532,3080,616,974,2055,1189,1
250,1276546,25,0,270,1958,51,2,0,136,0,0,0,179,0,242809,34706,25,1323,458328,2748,6162,3675,137,41,14,96,1334,270,1454,1452,2155,1316,1432,390,79,679,136,1
22949857,126324597.0,3503,3,13339,2216,348,400,25,2475,0,0,489,86,1189,1689776,114661,3442,2198,311727,13715,6548,5203,557,74,201,535,1893,6554,4307,5384,11024,1817,6733,709,1959,4872,2371,1
3617015,74910452.0,448,4,1627,2611,113,162,25,630,0,0,25,132,471,539427,55982,448,1726,818204,5333,5673,1890,283,45,39,213,1702,931,2392,2432,3570,1745,2523,451,263,1244,630,1
35866790,54558239.0,150,0,405,50,14,5,0,59,0,0,15,11,15,57486,5198,150,129,145275,663,704,899,14,2,3,18,124,207,191,192,562,128,397,55,85,297,59,1
6399300,55818741.0,10,0,39,0,4,1,0,10,0,0,1,4,2,8377,602,10,12,139169,84,142,25,1,0,1,0,10,26,22,23,97,10,44,5,8,31,10,1
54739295,133856148.0,196,0,468,49,31,51,0,101,0,0,37,80,145,142369,5791,171,217,108014,822,2060,1083,30,4,2,24,202,309,314,445,1132,212,443,99,100,480,90,1
3567570,44731237.0,42,0,188,49,8,23,0,23,0,0,6,18,61,30436,2139,42,75,71434,146,612,246,3,2,2,6,66,110,95,96,269,71,86,32,38,113,23,1
32264725,124487913.0,2669,2,7386,2129,211,251,9436,1033,0,0,266,132,753,1018038,45357,2646,613,2214076,3695,9118,4274,116,20,127,183,401,3969,1430,1545,4430,389,2138,186,1330,2253,1032,1
1849892,21908403.0,10,0,37,23,3,0,0,3,0,0,2,2,0,5168,341,10,12,3607,56,85,128,0,0,0,1,10,22,15,15,45,12,37,3,9,21,3,1
10897820,60097205.0,23,0,68,18,6,3,0,33,0,0,0,4,0,18214.0,1254,23,37,32998,127,220,101,3,2,2,4,31,62,70,70,193,35,66,13,14,80,33,1
970385,11527593.0,505,0,2197,2304,67,7,0,339,0,0,67,110,9,326274,42644,505,1537,311925,5871,4104,1409,237,54,32,191,1555,1137,1973,1976,4475,1559,3582,618,396,2017,339,1
54848300,267982287.0,45,4,134,44,6,173,0,16,0,0,11,3,519,17651,979,45,22,590825,93,105,59,2,0,1,10,20,77,34,34,122,18,46,15,21,41,16,1
49637534,126405223.0,719,0,1682,1474,54,89,0,346,0,0,21,27,197,257200,20716,717,476,294788,2244,5475,2196,57,14,29,75,431,1302,792,796,2122,441,1130,173,526,1030,346,1
7084550,16294136.0,737,4,2722,1270,97,92,0,393,0,0,146,293,278,473080,36714,732,1114,537155,4427,8634,3306,83,30,16,109,1050,1416,1467,1491,4659,1063,2795,416,498,2121,393,1
63510575,261562767.0,6383,30,29945,4545,437,250,18337,4689,0,0,811,98,744,2121792,127355,6363,1189,4276894,13800,8581,5552,465,40,452,814,672,16163,5294,5616,13488,549,5646,251,4687,6333,4635,1
672425,16398334.0,86,0,228,16,10,20,0,47,0,0,1,8,38,41738,3497,86,69,6218,312,872,616,17,4,5,18,55,211,105,105,345,58,114,19,83,174,47,1
730747,61497496.0,5091,30,8699,7357,461,260,25142,1356,0,0,918,714,780,2240197,133812,5043,3392,3414965,11536,28048,10464,355,105,147,292,3022,6637,4402,4866,9116,3052,6256,1061,1989,3730,1348,1
69154750,226709359.0,245,2,701,534,37,100,545,198,0,0,8,35,271,175016,8774,244,232,1643948,1161,2850,1260,33,5,10,32,213,573,415,432,1585,212,589,96,171,468,197,1
13245445,97327601.0,727,2,2875,917,99,36,25,432,0,0,106,175,104,482396,23695,685,935,670562,5632,6960,2349,159,27,43,197,879,1543,1351,1403,5075,900,3116,340,546,2416,429,1
1179875,32373152.0,359,0,1683,852,43,9,0,382,0,0,44,77,12,206270,13635,359,446,272874,3355,3775,742,69,9,21,61,402,870,775,778,2145,383,1977,140,267,994,382,1
971965,15661930.0,14,0,33,1,4,1,0,21,0,0,1,2,0,7603,1635,14,39,11669,220,693,456,1,1,0,6,39,29,62,62,317,41,147,16,12,136,21,1
21909885,2360427465.0,145,1,1068,604,56,839,31,330,0,0,30,63,2516,268737,17920,145,500,3081476,2254,2453,961,85,13,21,45,466,582,766,942,1369,430,1196,205,187,631,330,1
88585,21440149.0,86,0,422,254,18,17,0,33,0,0,18,42,50,72977,7801,86,262,112265,986,1403,624,26,8,6,39,288,230,330,353,1185,297,382,66,61,453,33,1
2196269,26899369.0,140,0,734,135,23,28,0,129,0,0,31,53,84,103552,4904,139,139,100016,576,1415,488,25,1,6,25,111,368,230,231,621,98,280,60,93,233,129,1
5109700,11053694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70522815,409028422.0,3540,30,15429,3171,368,282,39727,3149,0,0,408,108,846,1792161,104701,3524,1033,6121228,9436,7778,5830,328,34,264,449,734,9101,3797,3919,9637,645,4452,265,2482,3744,3141,1
227478,14413503.0,0,0,4,0,2,0,0,1,0,0,0,2,0,1697,46,0,2,16388,3,58,4,0,0,0,0,2,2,3,3,5,2,1,0,1,2,1,1
11952310,101453963.0,351,0,1394,2074,57,94,0,178,0,0,65,89,282,273207,19911,351,873,357201,3112,3074,1954,94,18,14,102,851,706,1037,1107,3379,854,1449,218,199,1143,178,1
1907320,14303489.0,66,1,140,101,10,15,0,30,0,0,14,22,45,41146,2328,65,73,152420,301,553,220,12,1,4,11,85,116,116,124,283,85,166,25,33,118,30,1
78424350,207857680.0,863,21,3278,2292,124,290,25,953,0,0,73,101,815,598846,27925,830,694,1563649,4429,6169,3854,117,21,51,145,610,1908,1505,1735,4265,607,2222,228,568,1942,882,1
7139961,27402391.0,337,0,1230,598,28,38,0,282,0,0,42,34,83,129788,7682,337,128,139537,1144,1558,1071,37,1,14,42,92,787,369,389,1599,87,623,38,263,598,282,1
9472591,38380812.0,132,0,219,310,27,40,37,87,0,0,15,17,113,126041,9369,129,411,147893,1766,597,226,49,6,3,25,399,180,517,530,836,425,1054,145,73,427,87,1
4116275,42516753.0,34,0,147,63,8,14,0,29,0,0,2,11,39,27271,1004,29,33,135170,45,267,302,0,0,0,7,23,58,42,65,199,17,24,10,13,59,25,1
51292225,116136354.0,794,1,2972,1016,137,237,0,820,0,0,152,228,660,662806.0,38475,792,770,352553,2318,7711,4108,65,12,29,87,651,1527,1482,1625,3161,640,1119,286,554,1494,818,1
6701770,26116298.0,17,0,145,2,10,10,0,128,0,0,0,0,1,33933,3320,17,58,69926,198,342,236,3,0,2,6,52,145,178,178,235,50,86,19,39,87,128,1
47477180,265828129.0,4006,30,12078,2035,321,327,0,1892,0,0,705,504,972,1556768,102732,3996,1938,532630,12604,22559,14705,479,64,177,412,1558,6098,3430,3729,8519,1504,5633,502,1669,3044,1891,1
716100,7561647.0,4,0,34,53,7,3,0,24,0,0,0,39,9,26945,2280,4,76,45358,154,1777,239,2,0,1,2,78,34,97,97,163,73,82,27,15,86,24,1
4712525,80373701.0,1813,30,4425,3444,407,344,28567,1027,0,0,356,233,1032,1970277,85044,1791,2305,2262729,11079,7849,4909,562,104,131,404,2227,3548,3200,4552,6392,2181,5348,723,1226,2832,1018,1
10883239,32112517.0,494,0,916,954,33,1,0,167,0,0,29,66,0,155797,14078,498,330,235509,1892,4775,2026,37,8,12,36,298,720,544,548,1341,363,1003,114,254,650,167,1
79970547,618770748.0,1656,0,3378,142871,145,901,0,1252,0,0,98,22,2126,700474.0,40220,1650,1079,1878632,5529,6078,9238,169,24,62,94,959,3017,2097,2211,5232,793,3036,382,1200,2271,1213,1
1240,8540946,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26287560,85664916.0,3555,7,12734,9399,355,296,883,2444,0,0,379,297,879,1725128,140221,3550,3837,1211559,23349,15045,8382,755,101,235,673,3632,6819,6275,6483,14510,3807,12127,941,2189,5714,2442,1
34940415,512202757.0,1773,15,9184,3615,175,296,0,1902,0,0,288,112,876,849955,53264,1762,650,1543484,4881,6594,3281,182,23,150,249,473,5008,2320,2589,4699,419,2296,205,1390,1846,1894,1
19279485,94691500.0,1260,30,4390,5270,119,221,547,465,0,0,257,64,649,572681.0,26297,1223,847,2207603,3044,3269,2373,120,30,64,152,727,2642,1183,1399,3501,721,1517,246,982,1535,458,1
16186740,62962062.0,2065,25,7690,4380,234,108,274,1627,0,0,482,227,310,1134241,89585,2063,1283,2159814,9898,8052,4894,442,40,170,385,1184,5594,2834,2968,7662,1198,4356,357,2011,3334,1626,1
22890005,42646171.0,17,0,116,13,5,4,0,49,0,0,1,6,9,15347,584,16,17,18237,76,229,123,2,0,3,5,12,62,59,64,109,12,35,4,14,27,47,1
14525609,42435166.0,2523,0,6537,965,139,165,0,926,0,0,310,145,449,670174,63118,2509,1701,130551,7262,8606,6056,193,57,65,266,1524,4110,2626,2651,9037,1635,3976,581,1538,4108,918,1
16514545,130629321.0,3218,30,12682,3940,246,252,0,1783,0,0,381,98,755,1194708,72712,3215,929,1308873,6372,8417,5487,291,21,177,315,634,6450,2457,2848,5884,636,3421,248,2208,2838,1782,1
0,47450,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16064085,24713768.0,86,0,860,132,18,7,25,141,0,0,10,21,21,78659,8286,86,201,121868,1300,708,501,33,6,12,48,205,467,353,369,1252,207,749,72,140,515,141,1
341885,5150529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5467266,34555598.0,854,8,2574,1111,85,124,0,333,0,0,189,78,360,415607,25447,852,851,554604,3714,3459,2404,99,35,39,112,805,1299,1169,1319,3089,812,2113,311,411,1205,330,1
57598935,347848779.0,4319,26,22473,13300,917,1692,24298,7204,0,0,614,2659,5075,4456919,292310,4306,4090,7038305,24965,75795,23157,1031,89,439,1121,3369,15360,10198,11352,21144,2957,10566,803,4512,8107,7201,1
267570,36139990.0,5,0,15,0,2,0,0,3,0,0,0,0,0,2082,143,5,6,74414,1,71,72,0,0,0,0,4,10,6,8,18,4,1,1,4,9,2,1
317240,30016849.0,181,0,552,59,23,20,0,39,0,0,29,45,57,102964,7100,181,325,282719,945,1633,764,13,10,10,19,323,278,367,367,1044,327,395,99,109,450,39,1
33627760,109200410.0,618,3,2320,324,68,4,0,240,0,0,115,48,0,327580,21524,616,598,526224,2517,2901,892,56,16,30,58,557,1233,806,813,2214,546,1380,243,407,954,240,1
17052805,92991915.0,2459,1,6793,1288,190,112,0,899,0,0,351,369,281,926532,61779,2436,1331,757839,5618,16009,5005,113,17,66,214,1174,4420,2109,2181,7931,1220,3318,508,1204,3190,873,1
30740492,104924155.0,6134,7,25407,12069,542,417,13300,4301,0,0,987,336,1188,2634973,119305,6123,2576,4728220,21252,17146,11381,687,89,461,1148,2033,14576,6257,6300,25684,1923,11144,791,5462,12715,4299,1
9060769,56019787.0,22,0,51,0,3,29,0,16,0,0,0,0,76,4610,626,22,15,63611,60,216,105,0,1,1,9,13,51,28,29,131,12,35,10,19,60,16,1
6856355,55706356.0,694,0,1594,280,24,41,136,173,0,0,174,107,123,111538,13066,691,375,204496,1674,3024,1391,31,10,16,49,344,813,537,540,1574,328,911,81,259,638,172,1
9841499,26574612.0,237,0,683,0,24,16,0,154,0,0,2,11,0,111886,9287,237,128,95906,1060,2231,1801,32,3,8,83,115,658,283,286,3009,127,572,62,234,1178,154,1
1909,3254789.0,62,0,302,22,33,15,0,120,0,0,8,150,23,154920,16135,62,764,27994,1610,9271,3419,37,11,6,35,748,203,902,1076,1670,772,839,251,76,630,119,1
27777258,106462367.0,542,0,1240,56,45,63,0,192,0,0,74,18,171,214446,12132,515,236,166089,1128,1822,1369,42,9,20,60,206,785,394,423,1245,198,591,95,301,619,189,1
59047080,100956009.0,2,0,16,0,4,59,0,1,0,0,0,1,177,7806,0,0,0,496261,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1
14640,831618,0,0,3,0,1,0,0,0,0,0,0,0,0,885,21,0,1,5093,0,6,2,0,0,0,0,1,3,1,1,0,1,0,1,0,0,0,1
12388486,33938985.0,22,0,174,28,10,8,0,43,0,0,1,21,17,39860,3759,22,89,165562,399,727,266,17,4,1,23,83,99,126,130,430,83,213,26,35,155,43,1
66995,26713375.0,99,0,360,384,19,0,0,40,0,0,13,92,0,84732,6615,99,360,162798,1011,2708,1307,25,4,4,22,367,182,412,412,935,369,530,152,54,408,40,1
66930,505678,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920455,26727184,1662,3,2481,3609,268,144,32996,525,0,0,276,404,432,1305514,89925,1654,3437,1114979,9348,14834,6922,396,147,64,314,3427,2481,3908,4417,5971,3383,5289,1285,937,2731,523,1
23320555,99927325.0,2357,0,5404,888,183,231,0,1480,0,0,101,56,551,890158,78874,2316,1818,688774,8993,15142,7000,325,83,145,363,1574,4860,3456,3520,10017,1965,3827,476,1705,4251,1473,1
8911589,96563968.0,196,0,558,119,18,25,0,116,0,0,5,15,54,80852,5431,195,114,184004,506,1732,740,22,0,7,24,86,338,202,223,638,88,244,42,104,284,113,1
4593500,14031601.0,5,0,17,0,2,6,0,3,0,0,1,0,15,2371,131,5,4,56837,33,29,13,0,0,1,1,4,17,7,10,44,4,26,2,2,27,3,1
15410162,231822539.0,341,0,752,35,31,59,0,171,0,0,3,3,155,146925,9362,333,270,280944,620,2246,1197,25,15,9,37,225,570,370,453,1721,236,303,85,207,676,133,1
4213850,25944423.0,3500,1,10926,2623,264,293,812,1058,0,0,1002,468,873,1283855,92743,3493,2178,1028753,11820,14446,5982,297,46,166,420,1963,5676,3104,3174,9779,2013,6396,744,1705,4259,1056,1
12612340,109459982.0,3,0,43,7,5,28,0,25,0,0,0,6,83,14297,589,3,21,107048,110,208,108,2,0,0,5,22,23,43,43,80,18,58,6,10,33,25,1
439290,13261883.0,1,0,0,0,1,1,0,2,0,0,0,0,0,1393,32,1,1,34095,1,55,52,0,0,0,0,1,7,3,3,9,1,1,1,0,0,2,1
20076180,146037117.0,1498,0,2915,1286,104,140,0,1007,0,0,174,90,349,495106.0,27089,1495,365,1016287,2260,4339,2241,93,6,86,76,216,2900,1203,1216,2700,190,899,92,930,933,1007,1
34709114,146818788.0,1254,1,3128,1402,113,111,0,1041,0,0,65,26,249,540088,28078,1242,353,702435,2713,4881,3199,97,8,63,68,252,2554,1318,1339,1937,271,1329,113,738,802,1038,1
9211340,133578271.0,240,0,324,0,11,11,0,56,0,0,0,0,0,45267,4198,240,101,33822,286,1885,1344,2,4,8,15,82,324,153,153,574,97,171,42,128,278,56,1
1133851,16653941.0,48,0,160,0,11,14,0,61,0,0,0,0,23,41119,3082,48,64,13043,175,885,394,6,1,9,7,50,160,122,122,468,61,119,26,52,217,61,1
3056240,11027239.0,584,1,2493,1127,133,0,35473,753,0,0,110,32,0,641590,23396,583,115,3336363,2390,1346,615,90,2,54,89,74,2493,806,850,1506,54,1112,31,648,646,752,1
63948230,120582373.0,548,0,1170,142,39,50,0,181,0,0,37,24,122,183310,17248,550,468,214778,1804,3276,2321,54,18,8,45,427,825,633,637,1430,445,1118,216,261,653,181,1
